"FileName","Path","ApplicationName","Publisher","Hash","HashAlgorithm","Status"
"AggregatorHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.22621.5415_none_547e53b770b0758e\AggregatorHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","A2728F3E352D57CDEB55CBE669579243F4699461BC9D77BC268D867D4F528B01","SHA256","Processed"
"AggregatorHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.22621.5415_none_547e53b770b0758e\f\AggregatorHost.exe","AggregatorHost","","18423780994122951093E2DA30AFD926335339EA0DCF9FC2E88B028DC0911E04","SHA256","Processed"
"AggregatorHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..-client-aggregators_31bf3856ad364e35_10.0.22621.5415_none_547e53b770b0758e\r\AggregatorHost.exe","AggregatorHost","","D72505F206A4914CF4213E154C99036F68D3502BA06A6710E2D219AB1E9A1EA6","SHA256","Processed"
"wuaucltcore.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-core-preview_31bf3856ad364e35_10.0.22621.5185_none_a64a089edff5277d\wuaucltcore.exe","Microsoft? Windows? Operating System","Microsoft Corporation","C0119DD4BA1252626689FE706C51488B5910C70596DA5F13AB6800CDE380719F","SHA256","Processed"
"wuaucltcore.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-core-preview_31bf3856ad364e35_10.0.22621.5185_none_a64a089edff5277d\n\wuaucltcore.exe","wuaucltcore","","EA3AB52494F228DC2B8721869E652692EF2C9117D21FFF47D386D81A77EEDFCB","SHA256","Processed"
"wuaucltcore.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-core-preview_31bf3856ad364e35_10.0.22621.5331_none_a62fc274e0097a28\wuaucltcore.exe","Microsoft? Windows? Operating System","Microsoft Corporation","92F72F162D6CD94DE5F2BFB459EB5E5DDC9C826CC79ADF413E11A353E00BF054","SHA256","Processed"
"wuaucltcore.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-core-preview_31bf3856ad364e35_10.0.22621.5331_none_a62fc274e0097a28\n\wuaucltcore.exe","wuaucltcore","","A935DAC83495574EAAC17DC5B5EABE52B88BDE79BF6EEA07B67E717F2F088AED","SHA256","Processed"
"wuaucltcore.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-core-preview_31bf3856ad364e35_10.0.22621.5413_none_a622c464e01396ad\wuaucltcore.exe","Microsoft? Windows? Operating System","Microsoft Corporation","41BFF966C01B5F2A6A47CBE4F9FAC803A53CB73C64F305A2EF1E3A4C921F2EE9","SHA256","Processed"
"wuaucltcore.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-core-preview_31bf3856ad364e35_10.0.22621.5413_none_a622c464e01396ad\n\wuaucltcore.exe","wuaucltcore","","2BDC11F85438BA03B5F3DD1555F82B44D0A1F866B87F06121E434D54558A30D1","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5124_none_029833b4c7e844f8\UtcDecoderHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","75CDDAACA5849145D068A0C39CE6C097562B3A7AB1671D67AAAF97F9B7217128","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5124_none_029833b4c7e844f8\f\UtcDecoderHost.exe","UtcDecoderHost","","03100CBA90D614AD54371519139B637BFBDCF6F40396316DD2BBD46125C6DAB7","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5124_none_029833b4c7e844f8\r\UtcDecoderHost.exe","UtcDecoderHost","","273CB2D3DBC5DFC9B7E457BFFE40613C973687B8F74C8BD424C58BCF39A06D9A","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5262_none_02919280c7ec9303\UtcDecoderHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","D97BE2C2566EF70D238E1C5F2952945CD73570ACF69DA49C54C3089C5A8732A7","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5262_none_02919280c7ec9303\f\UtcDecoderHost.exe","UtcDecoderHost","","02B7ECCFF61C817029CB1B1FFFF907177BF8A30112FCA5BD1F8765A31C9924B7","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5262_none_02919280c7ec9303\r\UtcDecoderHost.exe","UtcDecoderHost","","1B34FEA51CE3CA438C99C99B993D00DBE293C3A772AF7E30AC5473082A75FB56","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5415_none_0276acdec8019915\UtcDecoderHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","37B8D551D1DF68DA08E0786168AF55B6AAFFB0AB11F97B8F04EA32083D4FA425","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5415_none_0276acdec8019915\f\UtcDecoderHost.exe","UtcDecoderHost","","3A63D3C94997570A4FD082F753AD63FB1EB3A219D31320328050DCCD9D4A19C9","SHA256","Processed"
"UtcDecoderHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..client-decoder-host_31bf3856ad364e35_10.0.22621.5415_none_0276acdec8019915\r\UtcDecoderHost.exe","UtcDecoderHost","","045A17F9EE6B27E4F92C98652228B4262B15A42444DC11AE4C94CC8C101FD8FE","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5124_none_7ffac8e58269ad0c\dtdump.exe","Microsoft? Windows? Operating System","Microsoft Corporation","D5CD08D408DCFBFDD0871A774E5FB3AC8D15F825E4A109D8820FDEEE6ED78B47","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5124_none_7ffac8e58269ad0c\runexehelper.exe","Microsoft? Windows? Operating System","Microsoft Corporation","5DAC4FB3BD6A4F2B4736209CC19DBF7C04FFCE5BC9D4F249B4C66D15D52D3766","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5124_none_7ffac8e58269ad0c\f\dtdump.exe","dtdump","","603A3848F46C69C93B7AEFAE8939827751A6C6EB08C8B081A4B74C993AC2F995","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5124_none_7ffac8e58269ad0c\f\runexehelper.exe","runexehelper","","4B661A209DD31C5969B736A534F0750F327FA96341435FA401C0EB6612346415","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5124_none_7ffac8e58269ad0c\r\dtdump.exe","dtdump","","A525EB60D25A9C580F99D0321D63F1AD4AF6A46CB7B0E18AE8DBE6C72B531FFA","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5124_none_7ffac8e58269ad0c\r\runexehelper.exe","runexehelper","","2BFEEBC77F6DF50A712DD16A91A6B2AA233738A1A4A41E9453FCACA55EE3D9A6","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5331_none_7fe66daf8278b162\dtdump.exe","Microsoft? Windows? Operating System","Microsoft Corporation","73A5A823242C9A1F9B5EFA5BB5CBADEAE4B70E2F0E507C3C6205280BCB38AB1B","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5331_none_7fe66daf8278b162\runexehelper.exe","Microsoft? Windows? Operating System","Microsoft Corporation","CFA07A271A945D8CA5F04C952BF772408831BCB8F0127F451FB08C39967255B1","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5331_none_7fe66daf8278b162\f\dtdump.exe","dtdump","","7E3E80F011F5B8ED9F6B56CAC83C3EACBC729DF6F7B0AC1F6E9E17B104DC0D81","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5331_none_7fe66daf8278b162\f\runexehelper.exe","runexehelper","","67B0FCB7987F0ADA1C8655690D2DEE206CBE25D3D801AC9958F14C19F810D317","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5331_none_7fe66daf8278b162\r\dtdump.exe","dtdump","","1EBEFFB539088355393A50E31F02DE3EEF8B39B5323603E067152D0109F58E38","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5331_none_7fe66daf8278b162\r\runexehelper.exe","runexehelper","","0E8CBC17431168B54B8A61A1977BF569706400DE3BBA41F5FE87EEFAC597FA9D","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5415_none_7fd9420f82830129\dtdump.exe","Microsoft? Windows? Operating System","Microsoft Corporation","F89113A30A84094E5781D31B22913CC0C13329A9DFAA45336C900DA54438F7D2","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5415_none_7fd9420f82830129\runexehelper.exe","Microsoft? Windows? Operating System","Microsoft Corporation","CFA07A271A945D8CA5F04C952BF772408831BCB8F0127F451FB08C39967255B1","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5415_none_7fd9420f82830129\f\dtdump.exe","dtdump","","B8FDD179465183959E821458587D8899F5B879826A8D22CE325C0F8DB927DE1F","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5415_none_7fd9420f82830129\f\runexehelper.exe","runexehelper","","67B0FCB7987F0ADA1C8655690D2DEE206CBE25D3D801AC9958F14C19F810D317","SHA256","Processed"
"dtdump.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5415_none_7fd9420f82830129\r\dtdump.exe","dtdump","","BD89755D8CC902E74FC81AD6B90A3027674C62B9583E4673E7994736B86318E3","SHA256","Processed"
"runexehelper.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ed-telemetry-client_31bf3856ad364e35_10.0.22621.5415_none_7fd9420f82830129\r\runexehelper.exe","runexehelper","","0E8CBC17431168B54B8A61A1977BF569706400DE3BBA41F5FE87EEFAC597FA9D","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.4830_none_4620703199cf061f\MoNotificationUx.exe","Microsoft? Windows? Operating System","Microsoft Corporation","F84C21D8AC0697D674D0FDBB33FA5C53C0521368A0FB7617423DEF692EE4A252","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.4830_none_4620703199cf061f\f\MoNotificationUx.exe","MoNotificationUx","","F8568985D8D7D26B7E6048F0A561AC8AB1C175C83D6CF10A249C8EAF93D7D34B","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.4830_none_4620703199cf061f\r\MoNotificationUx.exe","MoNotificationUx","","B24A7B3CF5EF5741F30B7BD2F6411D00EF7777353390F73452F57D9711C7B152","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.5262_none_466424ed999bdae7\MoNotificationUx.exe","Microsoft? Windows? Operating System","Microsoft Corporation","58E59077BE279D899E79C6FDB4BA69D1F0A9BDDAF77FEA5DFC73B390F5904F30","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.5262_none_466424ed999bdae7\f\MoNotificationUx.exe","MoNotificationUx","","EEB053F4634EB7E7270973D485EC1F54328AFCBC10E35F66CE8E90DCFC666BCF","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.5262_none_466424ed999bdae7\r\MoNotificationUx.exe","MoNotificationUx","","D3CA5B644979D93ED7CC343FBA824CD3C2E976A3F1EE0BA8B36A6276F79FE61C","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.5413_none_46496cdb99b0adb7\MoNotificationUx.exe","Microsoft? Windows? Operating System","Microsoft Corporation","BCE9A9F4DABAC3254F0466FF8E208FE5C7D569C9B5E75CDF37AE8BBE9619B675","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.5413_none_46496cdb99b0adb7\f\MoNotificationUx.exe","MoNotificationUx","","AC1B14A50C1361AEB35BDC28302B51421FD43EAEA263F3A5D007F56037187409","SHA256","Processed"
"MoNotificationUx.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..monotificationuxexe_31bf3856ad364e35_10.0.22621.5413_none_46496cdb99b0adb7\r\MoNotificationUx.exe","MoNotificationUx","","239849ED9F2338280B091E64B2407084CD40A4510A199D9CF6DD2EDEE5A28CE7","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5124_none_8c5523655d010d58\PasswordOnWakeSettingFlyout.exe","Microsoft? Windows? Operating System","Microsoft Corporation","D9CE6D5109E5EC2DC2AE71F833EDEF40C51F0EDD693232BBE5E180D53B7F284A","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5124_none_8c5523655d010d58\f\PasswordOnWakeSettingFlyout.exe","PasswordOnWakeSettingFlyout","","756B5211941650DD6F689033FE1637600CA665447D17EFDFF46768814818E5AF","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5124_none_8c5523655d010d58\r\PasswordOnWakeSettingFlyout.exe","PasswordOnWakeSettingFlyout","","438F1ACB30EB87CD3CD63F2825F7AC0BBF008E30DA977D51AA5FB11E1177F94A","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5262_none_8c4e82315d055b63\PasswordOnWakeSettingFlyout.exe","Microsoft? Windows? Operating System","Microsoft Corporation","4DD91EAAC2B53A087B09B60A91799A4FE2F4B8746618D865BBB2DF059A22B402","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5262_none_8c4e82315d055b63\f\PasswordOnWakeSettingFlyout.exe","PasswordOnWakeSettingFlyout","","5E22077311024AD6E7E231264E073EF0440897F51B471936F64160D39973AA1B","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5262_none_8c4e82315d055b63\r\PasswordOnWakeSettingFlyout.exe","PasswordOnWakeSettingFlyout","","B8371C159FB19ACCC829EFD0858FF868DC2FED088C402D0A306832A51A8E4518","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5415_none_8c339c8f5d1a6175\PasswordOnWakeSettingFlyout.exe","Microsoft? Windows? Operating System","Microsoft Corporation","557EA81737FCAC189951E0501FFD6D2EDC6894F649489C6691A45DA6B89512E1","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5415_none_8c339c8f5d1a6175\f\PasswordOnWakeSettingFlyout.exe","PasswordOnWakeSettingFlyout","","3728CD9756D15D853E59D741D2A28B6D13DC6ED73E239DDFFAF70A75E3AE0F7E","SHA256","Processed"
"PasswordOnWakeSettingFlyout.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..onwakesettingflyout_31bf3856ad364e35_10.0.22621.5415_none_8c339c8f5d1a6175\r\PasswordOnWakeSettingFlyout.exe","PasswordOnWakeSettingFlyout","","CE953DB272764443BAE88CB3B15B377EF81DEB9E9E00803E7BCDD6357447EBBB","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5124_none_63aceb0954189898\UserAccountControlSettings.exe","Microsoft? Windows? Operating System","Microsoft Corporation","66FE723F62C205A63AC5A8B8B1E2BC5DF04F20B899D0868E1B6635B1B9707329","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5124_none_63aceb0954189898\f\UserAccountControlSettings.exe","UserAccountControlSettings","","139519225336724040C5AA3DA70A00102158A6BDEFCC32E3A21700C906B6CE0B","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5124_none_63aceb0954189898\r\UserAccountControlSettings.exe","UserAccountControlSettings","","3A362629916A15D93E1CE03243622DF2D55DD53E648C42540A38EFFCD6AF02C3","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5262_none_63a649d5541ce6a3\UserAccountControlSettings.exe","Microsoft? Windows? Operating System","Microsoft Corporation","1AE00D5CA5842A503A3E04EE697AACC8EC63671777E499F353727DA04888D39F","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5262_none_63a649d5541ce6a3\f\UserAccountControlSettings.exe","UserAccountControlSettings","","B41A6864BF9F159258CFBC7BEAB2A6D1457D3C2080A315D5FA4D41E23AEAF834","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5262_none_63a649d5541ce6a3\r\UserAccountControlSettings.exe","UserAccountControlSettings","","F7C3976D9C6CC7223ABE7628B9465512EF6150BCB3A34E64F7A9FC8F51FA1568","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5415_none_638b64335431ecb5\UserAccountControlSettings.exe","Microsoft? Windows? Operating System","Microsoft Corporation","F604FFC24EABD6C3898C24F9617CE7153A9EE4FDF0FF09F50F6DCDA5F78F6F8A","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5415_none_638b64335431ecb5\f\UserAccountControlSettings.exe","UserAccountControlSettings","","A792403178E913F165BDDD57EAA372D99683C019FA1403B2AB8327B15E0AA64F","SHA256","Processed"
"UserAccountControlSettings.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..ountcontrolsettings_31bf3856ad364e35_10.0.22621.5415_none_638b64335431ecb5\r\UserAccountControlSettings.exe","UserAccountControlSettings","","047D35D3B8AA2F6DE4C2CEC69EFF66B6DD0BBFD4F77675455E5062BD845A4E8D","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5124_none_66da2cc2fff02b35\MoUsoCoreWorker.exe","Microsoft? Windows? Operating System","Microsoft Corporation","72A81AA168DBEF4EDF66819C37BEDF736537E011F2B00108784ED3CD43B19AA9","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5124_none_66da2cc2fff02b35\f\MoUsoCoreWorker.exe","MoUsoCoreWorker","","854EC5E6B47D043B9A334DE0B410EB1CA7AFC44CD7D3AF355D6EF3B0138AC400","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5124_none_66da2cc2fff02b35\r\MoUsoCoreWorker.exe","MoUsoCoreWorker","","E017A316B64290EDCDF2CEDD7BBDA20155E5A75768178D528F640046FF13FC5C","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5262_none_66d38b8efff47940\MoUsoCoreWorker.exe","Microsoft? Windows? Operating System","Microsoft Corporation","A04FFCE75112F028B5CC11E67E884892C36FC5D224A4015B4C1EA3793208175E","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5262_none_66d38b8efff47940\f\MoUsoCoreWorker.exe","MoUsoCoreWorker","","8C7797A109CD7743A9582EB0629699EAE67538F3D282951F258CF7A7DA72F033","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5262_none_66d38b8efff47940\r\MoUsoCoreWorker.exe","MoUsoCoreWorker","","A906719E6438B27D8C8D69BCE27F115D2961082755F1DF7A508DC37A8B532D0D","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5415_none_66b8a5ed00097f52\MoUsoCoreWorker.exe","Microsoft? Windows? Operating System","Microsoft Corporation","986CBF6B7BD3C371D526603CC5267319D6FBD82D39CB8E80629523B628436D3C","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5415_none_66b8a5ed00097f52\f\MoUsoCoreWorker.exe","MoUsoCoreWorker","","DC98C96DB2EAB59B3E7B93EB1468EA3C1D3542489669FFEBC9441D64F1293834","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..te-orchestratorcore_31bf3856ad364e35_10.0.22621.5415_none_66b8a5ed00097f52\r\MoUsoCoreWorker.exe","MoUsoCoreWorker","","CCA28E9165D1794F1EF83039BCBA785382232092979EBDBAC84E3516A98F5787","SHA256","Processed"
"WindowsUpdateElevatedInstaller.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..teelevatedinstaller_31bf3856ad364e35_10.0.22621.4830_none_654c552086e3ff39\WindowsUpdateElevatedInstaller.exe","Microsoft? Windows? Operating System","Microsoft Corporation","1BA5366B0F1F41186E78936039FB90AC1E42C4DDBB71828B38F1D816A1A28AF0","SHA256","Processed"
"WindowsUpdateElevatedInstaller.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..teelevatedinstaller_31bf3856ad364e35_10.0.22621.4830_none_654c552086e3ff39\f\WindowsUpdateElevatedInstaller.exe","WindowsUpdateElevatedInstaller","","F89D5BDEA549803DEF9108FDB8629EA10F1A142FDAC2B97FDAABFA04FFB63E07","SHA256","Processed"
"WindowsUpdateElevatedInstaller.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..teelevatedinstaller_31bf3856ad364e35_10.0.22621.4830_none_654c552086e3ff39\r\WindowsUpdateElevatedInstaller.exe","WindowsUpdateElevatedInstaller","","95E5DC4DE71DCD79FF649A60B6D7A88BAE4193C08CB84695423D1A343C84D670","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..trator-core-preview_31bf3856ad364e35_10.0.22621.5185_none_876b406c18beb014\MoUsoCoreWorker.exe","Microsoft? Windows? Operating System","Microsoft Corporation","09E2A6DCB71E6E2212D616EE70E1F45D3D79A8C05A00190CAD5C76B525E03462","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..trator-core-preview_31bf3856ad364e35_10.0.22621.5185_none_876b406c18beb014\n\MoUsoCoreWorker.exe","MoUsoCoreWorker","","7511559C77D524040690EC5051DC6269857203945ED70CD355D0B3A6A6926E4C","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..trator-core-preview_31bf3856ad364e35_10.0.22621.5331_none_8750fa4218d302bf\MoUsoCoreWorker.exe","Microsoft? Windows? Operating System","Microsoft Corporation","DD1DDEA1BA3D9673737F6D7DB767108E67B248E96417E8307B66A68B563C6D26","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..trator-core-preview_31bf3856ad364e35_10.0.22621.5331_none_8750fa4218d302bf\n\MoUsoCoreWorker.exe","MoUsoCoreWorker","","E9BFCA273D1610868B1075DDD71980824CC6B0C2AC7B377FC7CCF34D905B2617","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..trator-core-preview_31bf3856ad364e35_10.0.22621.5413_none_8743fc3218dd1f44\MoUsoCoreWorker.exe","Microsoft? Windows? Operating System","Microsoft Corporation","EA9BC72150F3121E7372D84E6DD906652D3FFCDF0187D1F2B68C5D42FB08080A","SHA256","Processed"
"MoUsoCoreWorker.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..trator-core-preview_31bf3856ad364e35_10.0.22621.5413_none_8743fc3218dd1f44\n\MoUsoCoreWorker.exe","MoUsoCoreWorker","","7A30D6AF4F2006ABDF4D98BCD778FFAE40E345B18F3EDF4F8F3561277C2D2F0D","SHA256","Processed"
"UIEOrchestrator.exe","C:\Windows\WinSxS\amd64_microsoft-windows-u..xis-uieorchestrator_31bf3856ad364e35_10.0.22621.4830_none_df3bde6964443c8b\UIEOrchestrator.exe","UIEOrchestrator","","FF94EF7C6126C95A741B2ED5DC52C4F0D1A011BCB02143E8DEF9F05359C5C740","SHA256","Processed"
